MSOA Code,pop0-49,pop50-59,pop60-69,pop70-79,pop80-89,pop90+,total_pop
E02006454,3684,1022,740,647,450,163,6706
E02006455,3749,899,633,471,287,143,6182
E02006839,4468,1484,1065,963,604,178,8762
E02006456,4719,1056,742,638,346,94,7595
E02006457,4835,1376,1038,1001,550,204,9004
E02006458,5095,1376,1038,840,518,132,8999
E02006459,7824,1180,806,373,202,50,10435
E02006460,5790,1200,1040,626,264,73,8993
E02006461,3950,944,749,603,428,144,6818
E02006462,5103,1222,778,585,290,33,8011
E02006463,7889,1161,769,576,349,106,10850
E02006464,3858,959,764,602,347,59,6589
E02006465,3442,897,714,535,271,86,5945
E02006466,7551,1295,821,591,313,97,10668
E02006467,4109,1072,791,592,277,45,6886
E02006468,6188,1653,1314,1248,520,88,11011
E02006469,5608,1351,1053,763,329,96,9200
E02006470,7004,1711,1435,1169,582,120,12021
E02006471,3483,1167,1049,900,307,41,6947
E02006472,5507,1487,1144,955,352,104,9549
E02006473,5640,1562,1208,1049,580,121,10160
E02006474,3326,1116,843,701,311,79,6376
E02006475,4883,1195,996,873,462,74,8483
E02006476,6134,1041,807,544,236,47,8809
E02006477,4101,1217,1009,794,373,53,7547
E02006478,5004,1234,857,547,149,11,7802
E02006479,6340,1168,825,610,243,58,9244
E02006480,4632,1059,887,634,227,27,7466
E02006481,4549,860,711,630,228,28,7006
E02006482,4522,994,746,609,220,31,7122
E02006483,5296,1120,745,604,327,80,8172
E02006484,4697,1108,730,639,347,66,7587
E02006485,2931,1126,1044,852,358,56,6367
E02006486,3926,1091,874,698,302,67,6958
E02006487,3957,894,807,797,348,73,6876
E02006488,2663,900,884,1035,554,60,6096
E02006489,5338,1091,796,613,204,21,8063
E02006490,4741,1054,875,611,368,71,7720
E02006806,5318,1175,934,688,376,74,8565
E02006492,8264,1987,1383,1087,487,160,13368
E02006493,7226,1466,955,560,183,38,10428
E02006494,5004,979,710,519,281,85,7578
E02006495,4065,1096,940,1002,418,66,7587
E02006496,5131,931,513,360,122,23,7080
E02006497,6021,1053,629,427,212,37,8379
E02006498,9119,1816,1126,917,334,61,13373
E02006499,3533,866,565,566,286,66,5882
E02006500,3497,758,637,625,350,103,5970
E02006501,5886,1330,1072,1081,517,150,10036
E02006502,5470,1425,1270,1457,852,256,10730
E02006503,4173,1414,1081,1135,585,136,8524
E02006504,2666,1041,897,810,343,68,5825
E02006505,3013,1052,923,1114,559,119,6780
E02006506,3279,840,705,668,368,82,5942
E02006507,5609,1494,1119,990,497,92,9801
E02006508,5572,1666,1297,1241,486,103,10365
E02006509,2998,928,800,786,487,102,6101
E02006510,3330,1075,1003,995,454,76,6933
E02006511,5365,1456,1304,1162,535,170,9992
E02006512,7418,1649,1371,1119,613,147,12317
E02006513,4536,1254,916,940,518,137,8301
E02006514,4704,1342,1219,1178,704,219,9366
E02006515,5586,1680,1387,1234,569,99,10555
E02006516,4993,1497,1249,1047,429,103,9318
E02006517,5021,1353,1091,962,404,107,8938
E02006518,4439,1548,1413,1309,678,177,9564
E02006519,3830,1058,913,973,520,155,7449
E02006520,4316,1290,970,893,442,115,8026
E02006521,3584,1114,840,938,547,117,7140
E02006522,2524,940,804,688,241,43,5240
E02006523,8275,1537,1241,1097,596,181,12927
E02006524,3406,756,549,449,243,76,5479
E02006525,8885,1612,1146,1150,673,212,13678
E02006526,4922,1143,1063,822,373,85,8408
E02006527,6259,1154,941,768,392,137,9651
E02006528,8019,1172,883,628,314,63,11079
E02006529,8451,1606,1094,849,470,115,12585
E02006530,7334,1616,1118,994,473,95,11630
E02006531,8443,1011,783,409,242,49,10937
E02006532,5901,1418,1070,882,381,58,9710
E02006533,6365,1304,899,757,383,106,9814
E02006534,5140,1324,977,856,464,112,8873
E02006535,4034,996,878,893,418,90,7309
E02006536,4199,1079,906,749,412,63,7408
E02006537,6633,1501,1023,880,523,121,10681
E02006538,5162,1316,1115,972,499,109,9173
E02006539,3949,1036,882,918,382,81,7248
E02006540,3009,799,756,767,364,61,5756
E02006541,4110,1072,958,1006,562,145,7853
E02006542,2453,914,939,871,390,82,5649
E02006543,2582,943,810,771,356,75,5537
E02006544,5481,1670,1490,1355,598,162,10756
E02006545,7031,1406,1047,789,310,61,10644
E02006546,5428,1449,1271,1403,706,174,10431
E02006547,3645,938,908,689,288,80,6548
E02006548,5259,1331,1134,1069,581,135,9509
E02006549,1809,871,1062,1354,712,158,5966
E02006550,4166,1329,1379,1439,789,149,9251
E02006551,2190,969,1464,1979,1128,332,8062
E02006552,4201,1076,860,703,347,113,7300
E02006553,5216,1226,1087,918,459,69,8975
E02006554,2778,915,1108,1139,574,116,6630
E02006555,4830,1168,845,619,343,116,7921
E02006556,4827,1403,1311,1538,737,180,9996
E02006557,5167,1182,728,585,300,119,8081
E02006558,7175,1588,1200,1075,633,182,11853
E02006559,2785,1054,1473,1804,957,244,8317
E02006560,3952,1304,1480,1610,852,134,9332
E02006561,3784,1073,851,747,305,54,6814
E02006562,2866,1094,928,781,327,47,6043
E02006563,2673,1042,896,729,369,101,5810
E02006564,3810,1180,1139,1060,575,154,7918
E02006565,3618,1298,1200,1147,556,172,7991
E02006566,3674,1138,1241,1102,646,138,7939
E02006567,3576,1220,1028,922,471,96,7313
E02006568,7510,1400,1164,1025,612,193,11904
E02006569,4367,1126,1219,1164,547,163,8586
E02006570,5440,1083,992,942,656,154,9267
E02006571,4803,1344,1079,1000,529,137,8892
E02006572,6469,1495,1231,978,426,85,10684
E02006573,4770,1657,1705,1837,970,268,11207
E02006574,4282,1643,1803,1854,947,232,10761
E02006575,6229,1012,740,418,216,50,8665
E02006576,5846,1144,937,639,303,64,8933
E02006577,5687,981,764,543,382,145,8502
E02006578,8264,1228,830,556,373,114,11365
E02006579,5412,1052,732,518,296,72,8082
E02006580,5239,1121,816,550,403,102,8231
E02006581,6333,1133,794,563,323,91,9237
E02006582,5237,1199,709,424,142,38,7749
E02006583,5909,1254,920,665,362,93,9203
E02006584,5443,1066,699,349,95,35,7687
E02006585,5015,1008,737,482,405,61,7708
E02006586,6086,959,689,266,56,11,8067
E02006587,6393,1112,858,459,139,19,8980
E02006588,5679,1358,961,771,306,44,9119
E02006589,6367,1881,1428,1079,499,106,11360
E02006590,5379,1390,990,822,432,91,9104
E02006591,5175,1192,850,654,425,119,8415
E02006592,3552,1145,894,692,325,90,6698
E02006593,7084,1546,1060,836,694,241,11461
E02006594,6853,1364,1037,729,357,88,10428
E02006595,4806,1455,1066,957,447,70,8801
E02006596,5661,1603,1080,640,276,53,9313
E02006597,6370,1668,1195,1050,523,105,10911
E02006598,2766,987,824,620,270,61,5528
E02006599,2341,1177,1297,1301,637,117,6870
E02006600,4776,1418,1361,1430,700,210,9895
E02006601,4389,1361,1189,1102,644,153,8838
E02006602,4383,1418,1143,994,424,71,8433
E02006603,3985,1371,1215,1292,620,134,8617
E02006604,7989,1778,1366,1103,600,211,13047
E02006605,3787,970,761,643,288,70,6519
E02006606,4956,1367,1024,848,339,55,8589
E02006607,4450,1222,962,907,444,117,8102
E02006608,3355,907,922,799,335,33,6351
E02006609,3823,1158,896,741,305,59,6982
E02006610,4311,1225,871,657,354,108,7526
E02006611,6498,1460,1254,1325,646,158,11341
E02006612,8038,1384,970,923,543,195,12053
E02006613,5166,1072,767,570,284,67,7926
E02006614,7406,1800,1203,997,462,104,11972
E02006615,4583,1121,674,443,188,47,7056
E02006616,5528,1220,951,853,437,61,9050
E02006617,5772,1232,966,800,445,107,9322
E02006618,3251,994,851,670,422,111,6299
E02006619,5350,1356,1073,724,341,86,8930
E02006620,5273,1473,1157,1108,779,167,9957
E02006621,3084,1230,1232,1319,650,133,7648
E02006622,4187,1194,1004,938,515,137,7975
E02006623,4776,1130,967,817,347,78,8115
E02006624,4330,1195,851,659,367,79,7481
E02006625,5206,1239,759,525,262,59,8050
E02006626,6376,1203,930,561,248,50,9368
E02006627,5313,1344,982,979,506,105,9229
E02006628,6344,1327,723,537,297,59,9287
E02006629,4866,1177,831,659,360,93,7986
E02006630,4535,1277,947,982,701,311,8753
E02006631,6592,1391,848,779,505,173,10288
E02006632,4157,1170,1143,1036,626,176,8308
E02006633,3193,1272,1216,1456,778,167,8082
E02006696,4182,986,648,788,462,96,7162
E02006697,3603,1337,1051,898,472,145,7506
E02006698,3518,1069,798,644,416,78,6523
E02006699,3159,862,796,793,380,75,6065
E02006700,3071,968,797,775,499,150,6260
E02006701,3936,1054,902,711,327,90,7020
E02006702,3726,830,669,572,270,58,6125
E02006703,4251,1219,1018,793,357,84,7722
E02006704,3825,1029,943,790,418,110,7115
E02006705,4482,1015,746,655,314,87,7299
E02006706,4140,1013,861,738,508,192,7452
E02006707,4198,1052,690,662,326,65,6993
E02006708,5708,1131,769,531,271,60,8470
E02006709,4607,1291,1113,787,293,78,8169
E02006710,3766,1337,1238,1195,542,121,8199
E02006711,3908,1424,1272,1109,506,80,8299
E02006712,3434,1220,1105,1013,491,95,7358
E02006713,3182,1018,796,796,506,140,6438
E02006714,2503,950,825,856,397,119,5650
E02006715,4916,1362,1093,843,366,59,8639
E02006716,3869,881,734,565,286,62,6397
E02006717,3108,1014,946,901,382,119,6470
E02006718,2897,854,924,879,493,170,6217
E02006719,3780,1086,1186,1050,627,164,7893
E02006720,3125,1244,1167,985,499,118,7138
E02006721,3494,761,866,742,259,46,6168
E02006722,3876,541,605,305,74,14,5415
E02006723,6048,1142,707,508,281,97,8783
E02006724,5379,764,519,330,154,61,7207
E02006725,3545,696,768,441,110,22,5582
E02006726,4313,821,662,505,215,41,6557
E02006727,3441,793,759,676,274,40,5983
E02006728,3871,1085,1001,690,398,107,7152
E02006729,4351,880,954,710,184,33,7112
E02006730,4890,637,573,400,131,29,6660
E02006731,3148,848,734,612,214,53,5609
E02006732,3973,1063,946,702,287,33,7004
E02006733,3198,987,796,714,263,71,6029
E02006734,4372,1118,1020,896,536,134,8076
E02006735,3759,703,480,333,201,20,5496
E02006736,4151,1072,560,347,136,15,6281
E02006737,5129,1091,881,749,261,59,8170
E02006738,6283,1078,784,561,248,40,8994
E02006739,3551,644,515,576,337,68,5691
E02006740,5409,930,685,469,219,71,7783
E02006741,3939,913,549,360,219,49,6029
E02006742,5994,922,845,673,342,60,8836
E02006743,4376,854,659,472,166,23,6550
E02006744,5188,919,626,401,226,60,7420
E02006745,4542,1124,1008,890,483,120,8167
E02006746,5124,1110,922,750,364,62,8332
E02006747,3200,893,581,469,224,30,5397
E02006748,4309,1266,1066,839,415,90,7985
E02006749,3334,690,567,491,163,34,5279
E02006750,2741,701,716,704,436,144,5442
E02006751,3124,902,751,745,364,105,5991
E02006752,4018,1160,995,882,359,53,7467
E02006753,3502,1124,979,862,348,70,6885
E02006754,2704,988,856,808,278,38,5672
E02006755,2429,1039,935,883,369,66,5721
E02006756,3673,1025,732,539,235,113,6317
E02006757,2966,1231,1243,1033,490,118,7081
E02006758,3119,1094,822,698,245,47,6025
E02006759,3942,1119,1147,1125,583,180,8096
E02006760,4745,1421,1296,1098,509,145,9214
E02006761,4427,817,647,434,266,104,6695
E02006762,3982,975,749,727,320,67,6820
E02006763,5422,1193,950,717,371,55,8708
E02006764,3933,821,648,452,194,57,6105
E02006765,2492,1000,1056,978,523,144,6193
E02006766,3339,1361,1326,1143,474,94,7737
E02006767,4435,1493,1234,1267,550,127,9106
E02006768,3756,954,797,933,360,83,6883
E02006769,4001,1006,820,754,357,72,7010
E02006770,6040,981,685,565,197,74,8542
E02006771,3111,1142,1091,1025,400,65,6834
E02006772,3460,971,777,794,447,103,6552
E02006773,4575,1058,1099,1104,487,116,8439
E02006774,4651,1086,827,682,291,42,7579
E02006775,4001,767,576,475,202,52,6073
E02006776,3375,1010,944,774,251,65,6419
E02006777,2940,1127,1204,1105,582,96,7054
E02006778,3741,1050,801,866,450,106,7014
E02006779,4196,1229,1018,987,436,65,7931
E02006780,2917,769,841,928,312,88,5855
E02004924,5136,1175,685,598,267,70,7931
E02004925,5284,1114,669,490,305,106,7968
E02004926,4977,1207,674,690,484,111,8143
E02004927,3793,959,704,641,378,61,6536
E02004928,3813,1053,806,629,385,66,6752
E02004929,3667,935,660,701,341,99,6403
E02004930,4259,1067,718,534,287,79,6944
E02004931,4181,954,695,478,362,78,6748
E02004932,5400,996,690,450,191,61,7788
E02004933,4509,1021,694,450,268,59,7001
E02004934,6070,936,584,325,259,61,8235
E02004935,6911,975,621,317,199,62,9085
E02004936,4579,890,497,370,155,34,6525
E02004937,4113,986,786,841,469,162,7357
E02004938,4190,984,574,429,211,30,6418
E02004939,4608,877,603,495,324,83,6990
E02004940,5300,906,621,414,240,98,7579
E02004941,6389,1386,980,610,308,55,9728
E02004942,3668,945,722,699,333,78,6445
E02004943,4235,1205,931,916,479,110,7876
E02004980,3161,1057,803,720,446,173,6360
E02004981,4964,1091,798,634,373,89,7949
E02004982,3619,945,602,516,317,60,6059
E02004983,3938,780,637,462,282,52,6151
E02004984,3884,895,854,461,257,101,6452
E02004985,3853,1006,768,758,530,163,7078
E02004986,6155,971,579,307,166,37,8215
E02004987,5164,960,638,426,269,66,7523
E02004988,5733,955,619,420,253,40,8020
E02004989,11694,1073,717,499,237,83,14303
E02004990,4926,863,664,476,314,103,7346
E02004991,7102,861,515,305,223,64,9070
E02004992,9535,795,482,357,257,54,11480
E02004993,3524,755,632,509,249,63,5732
E02004994,3276,923,737,634,321,69,5960
E02004995,2689,854,733,635,369,65,5345
E02004878,4742,1344,957,876,339,104,8362
E02004879,4431,1451,1070,874,377,68,8271
E02004880,5414,1785,1102,774,371,73,9519
E02004881,4234,843,618,485,417,75,6672
E02004882,6076,1177,742,614,324,56,8989
E02004883,3578,967,674,638,260,51,6168
E02004884,7346,1485,983,636,360,68,10878
E02004885,5275,1502,833,593,273,53,8529
E02004886,3697,1003,788,599,351,64,6502
E02004887,4186,1238,1066,792,351,50,7683
E02004888,5144,1357,1117,924,439,90,9071
E02004889,7346,1565,987,846,616,172,11532
E02004890,5085,1348,980,703,381,63,8560
E02004891,4862,1135,859,746,396,91,8089
E02004892,3658,881,541,345,200,68,5693
E02004893,4126,981,457,312,80,27,5983
E02004894,6339,1284,858,672,389,132,9674
E02004895,5708,1455,1092,900,318,100,9573
E02004944,5475,967,610,420,147,23,7642
E02004945,7964,1682,1190,865,469,118,12288
E02004946,3989,961,643,446,247,54,6340
E02004947,3573,1098,725,474,249,28,6147
E02004948,3788,785,735,444,220,53,6025
E02004949,5652,1118,751,699,436,141,8797
E02004950,4531,944,603,448,256,34,6816
E02004951,5607,955,619,419,279,76,7955
E02004952,4213,1002,711,391,282,72,6671
E02004953,4313,911,519,380,211,44,6378
E02004954,4535,959,643,442,279,65,6923
E02004955,3599,880,688,387,271,38,5863
E02006287,2348,981,1260,1044,433,113,6179
E02006288,4616,1538,1426,1229,622,131,9562
E02006289,4556,1497,1412,1327,627,108,9527
E02006290,3767,1145,1208,1211,610,188,8129
E02006291,3587,1187,1263,1046,490,108,7681
E02006292,3287,1143,1118,851,385,73,6857
E02006293,6435,1806,1492,1167,438,113,11451
E02006294,3750,1148,1084,1204,790,252,8228
E02006295,5371,1356,1105,1147,662,155,9796
E02006296,7947,1883,1574,1316,648,121,13489
E02006297,4024,1452,1128,945,580,97,8226
E02006298,4908,1452,1410,1050,402,68,9290
E02006299,3101,1227,1459,1557,849,188,8381
E02006300,4532,1127,930,791,319,82,7781
E02006301,3261,929,871,761,430,199,6451
E02006302,2923,1009,1138,1104,443,125,6742
E02006303,5090,1075,819,743,357,68,8152
E02006304,3633,1105,1088,1256,570,122,7774
E02006305,6746,1400,843,730,255,50,10024
E02006306,4075,1004,904,979,442,106,7510
E02006307,3215,1015,1113,1197,608,155,7303
E02006308,4710,1130,905,604,290,97,7736
E02006309,3550,923,886,852,563,125,6899
E02006310,5098,1250,852,862,376,84,8522
E02006311,4299,1081,1121,1167,629,174,8471
E02006312,4491,1354,1211,1179,531,64,8830
E02006313,4738,1425,1510,1555,685,120,10033
E02006314,3693,1039,1128,928,471,124,7383
E02006315,2318,865,1048,956,515,146,5848
E02006316,3168,1022,1076,1141,655,144,7206
E02006238,5380,1285,1275,1199,530,116,9785
E02006239,5533,686,612,570,260,58,7719
E02006240,7353,1157,958,684,280,53,10485
E02006241,5513,1130,974,854,463,120,9054
E02006242,6935,1153,841,644,316,105,9994
E02006243,5705,1232,915,703,316,95,8966
E02006273,3238,1063,997,933,417,78,6726
E02006274,4159,966,690,636,295,74,6820
E02006275,4540,1003,619,623,276,81,7142
E02006276,3156,1024,1001,1012,523,158,6874
E02006277,5472,1106,703,501,186,26,7994
E02006278,5170,1170,937,852,525,139,8793
E02006279,4647,1263,1078,1131,572,134,8825
E02006280,4989,1500,1286,1254,620,140,9789
E02006281,4351,1070,1064,1218,802,295,8800
E02006282,2817,1032,990,979,430,120,6368
E02006283,4326,1150,912,867,316,55,7626
E02006284,4895,1053,819,737,370,59,7933
E02006285,5278,1112,640,499,187,57,7773
E02006286,7791,1448,1068,919,431,118,11775
E02006826,6078,1247,1031,819,515,114,9804
E02006099,3866,1042,969,711,298,88,6974
E02006100,4517,1168,937,776,383,73,7854
E02006101,2629,984,909,734,367,89,5712
E02006102,3988,974,863,604,351,92,6872
E02006103,3833,1188,1170,1120,472,94,7877
E02006104,6416,1401,1033,785,297,64,9996
E02006105,7487,1443,1054,785,468,110,11347
E02006106,6156,1230,1024,774,414,130,9728
E02006107,5340,1112,984,631,316,109,8492
E02006108,4883,1130,925,982,743,249,8912
E02006109,4104,1134,1017,1061,631,135,8082
E02006110,5711,1348,1156,858,465,102,9640
E02006111,4918,1645,1590,1594,714,222,10683
E02006112,3578,1320,1289,1010,491,183,7871
E02006113,3441,1065,1022,1071,653,223,7475
E02006114,2795,887,1143,1087,565,123,6600
E02006115,3226,1104,1394,1133,490,82,7429
E02006116,3174,1309,1460,1302,594,154,7993
E02006117,1937,1021,1107,970,452,91,5578
E02000984,4182,1239,913,844,289,43,7510
E02000985,3577,1186,947,989,485,71,7255
E02000986,5042,1272,897,781,418,96,8506
E02000987,4120,1155,788,717,340,85,7205
E02000988,6027,1095,832,590,289,65,8898
E02000989,3942,1192,1075,1243,603,72,8127
E02000990,4613,1212,969,764,294,45,7897
E02000991,4693,1107,859,634,281,76,7650
E02000992,3365,919,682,684,347,49,6046
E02000993,6022,948,677,375,193,36,8251
E02000994,6124,1006,664,468,177,28,8467
E02000995,4937,1111,923,739,392,97,8199
E02000996,5901,1023,687,520,281,91,8503
E02000997,3463,920,746,643,262,81,6115
E02000998,7101,1018,730,471,196,50,9566
E02000999,5756,960,692,464,215,71,8158
E02001000,5916,1187,959,743,422,79,9306
E02001001,6101,1159,804,483,280,73,8900
E02001002,6045,1318,1091,867,335,47,9703
E02001003,3941,1027,960,899,416,112,7355
E02001004,6473,908,705,402,159,41,8688
E02001005,6756,901,707,392,221,37,9014
E02001006,6270,888,593,396,178,24,8349
E02001007,5474,1398,1296,1311,401,53,9933
E02001008,6741,839,606,369,196,62,8813
E02001009,4859,911,689,608,272,52,7391
E02001010,4512,764,516,258,129,20,6199
E02001011,5576,1435,1265,957,405,57,9695
E02001012,5871,1022,744,570,190,39,8436
E02001013,3495,915,645,723,323,46,6147
E02001014,4787,1195,949,743,292,63,8029
E02001015,5017,1159,878,791,390,88,8323
E02001016,6073,1022,669,545,200,34,8543
E02001017,6823,1625,1048,935,377,47,10855
E02001018,4568,1276,889,567,200,18,7518
E02001019,5485,1342,969,799,327,47,8969
E02001020,2783,836,809,900,385,97,5810
E02001021,3991,1325,973,774,336,85,7484
E02001022,4429,1161,940,842,430,91,7893
E02001023,3318,776,716,678,202,21,5711
E02001024,4848,1246,911,807,312,61,8185
E02001025,5337,1044,782,536,278,57,8034
E02001026,7988,1195,779,479,237,47,10725
E02001027,5122,973,568,473,214,62,7412
E02001028,3355,1095,1001,1166,508,107,7232
E02001029,5267,968,677,437,204,47,7600
E02001030,3318,1052,703,549,183,49,5854
E02001031,4121,943,712,598,225,28,6627
E02001032,4585,1077,854,772,355,60,7703
E02001033,4070,885,500,389,158,30,6032
E02001034,5678,1128,771,586,255,53,8471
E02001035,3702,1098,804,823,420,74,6921
E02001036,5184,1014,750,541,205,33,7727
E02001037,3748,993,915,799,440,98,6993
E02001038,3624,809,590,472,269,45,5809
E02001039,5865,1104,672,533,282,28,8484
E02001040,3615,932,727,570,262,53,6159
E02001041,4985,1029,770,507,324,87,7702
E02001042,3942,922,662,565,251,70,6412
E02001043,3408,789,535,401,225,115,5473
E02001044,7201,894,758,481,189,45,9568
E02001045,5453,1011,805,604,264,62,8199
E02001046,7504,1254,818,542,248,48,10414
E02001047,6769,1360,867,636,285,37,9954
E02001048,6435,1037,733,514,252,57,9028
E02001049,6102,1414,1006,730,344,91,9687
E02001050,6418,929,620,412,152,32,8563
E02001051,6297,1158,760,463,270,49,8997
E02001052,11210,1198,904,471,326,92,14201
E02001053,8298,1351,769,484,201,31,11134
E02001055,6294,1128,865,590,242,72,9191
E02001056,5974,980,677,474,187,25,8317
E02001057,9381,902,596,344,159,37,11419
E02001059,9327,1199,774,457,178,32,11967
E02001061,7030,1265,858,553,226,34,9966
E02001062,9278,862,470,276,119,26,11031
E02001063,13463,595,325,159,77,27,14646
E02001064,7789,1169,720,389,220,39,10326
